tournamentID,decklistID,colorCombination,archeType,rank
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amethyst-ruby-377630,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-emerald-amethyst-377624,amethyst/emerald,Bounce,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-emerald-377662,emerald/steel,Discard,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-sapphire-377679,ruby/sapphire,Pawpsicles,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-steel-377671,amber/steel,Steelsong,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377585,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amethyst-steel-377651,amethyst/steel,Jafar Wheel,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-sapphire-steel-377667,sapphire/steel,No Wheel,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-emerald-377652,amber/emerald,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amethyst-amber-377593,amber/amethyst,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377676,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377627,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-sapphire-377663,ruby/sapphire,Pawpsicles,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-sapphire-emerald-377670,emerald/sapphire,Muses's Songs,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-emerald-377616,emerald/steel,Discard,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-sapphire-377659,ruby/sapphire,Pawpsicles,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-emerald-377597,emerald/steel,Discard,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-emerald-377632,emerald/steel,Shift & Damage,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amethyst-ruby-377666,amethyst/ruby,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-amethyst-377686,amethyst/steel,Aggro,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-steel-377614,ruby/steel,Pirates,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377685,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-sapphire-377600,amber/sapphire,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-emerald-amethyst-377644,amethyst/emerald,Bounce,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-sapphire-377620,ruby/sapphire,Pawpsicles,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-sapphire-amethyst-377588,amethyst/sapphire,Bounce,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-ruby-377678,amber/ruby,Locations,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377641,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-ruby-377675,amber/ruby,Mufasa,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-sapphire-377586,ruby/sapphire,Pawpsicles,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-emerald-377582,emerald/steel,Discard,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-sapphire-amethyst-377628,amethyst/sapphire,Bounce,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377655,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377599,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-emerald-amethyst-377615,amethyst/emerald,Bounce,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-ruby-377596,amber/ruby,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-emerald-377621,emerald/steel,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amethyst-ruby-377590,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amethyst-ruby-377672,amethyst/ruby,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-steel-377646,amber/steel,Steelsong,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-amethyst-377654,amethyst/steel,Brooms,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-amber-steel-377625,amber/steel,Steelsong,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-steel-sapphire-377604,sapphire/steel,Items,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-emerald-amethyst-377653,amethyst/emerald,Bounce,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377629,amethyst/ruby,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-amethyst-377589,amethyst/ruby,Bounce Control,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-ruby-sapphire-377650,ruby/sapphire,Pawpsicles,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-sapphire-ruby-377682,ruby/sapphire,,Top128
gold-star-s-pretty-good-lorcana-tournament-tournament-decks-1859,deck-emerald-amethyst-377639,amethyst/emerald,Bounce,Other
road-to-continentals-pitstop-top-choice-gaming-tournament-decks-1858,deck-guu-i-think-376579,amethyst/steel,Aggro,Top4
road-to-continentals-pitstop-top-choice-gaming-tournament-decks-1858,deck-ruby-amethyst-379077,amethyst/ruby,Bounce Control,Top8
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-queen-of-sails-376505,ruby/sapphire,Pawpsicles,1st
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-amber-steel-376506,amber/steel,Dwarf's Mine,2nd
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-big-brain-376503,ruby/sapphire,Pawpsicles,3rd
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-amber-steel-377045,amber/steel,Steelsong,Top4
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-a-pirate-s-legacy-375931,ruby/sapphire,Pawpsicles,Top8
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-1amthegoatnow-376504,amethyst/ruby,Bounce Control,Top8
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-ruby-sapphire-377046,ruby/sapphire,Pawpsicles,Top8
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-zodiac-ilq-zodiac-staggro-376507,amber/steel,Dwarf's Mine,Top8
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-sverige-deck-377047,amethyst/emerald,Bounce,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-olaf-control-376450,amethyst/ruby,Bounce Control,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-burple-375811,amethyst/sapphire,Bounce,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-amethyst-steel-lorca-376508,amethyst/steel,Locations,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-sapphire-steel-377048,sapphire/steel,Mines,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-higitus-figitus-376451,amethyst/steel,Aggro,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-burple-with-a-personal-twist-377185,amethyst/steel,,Top16
disney-lorcana-mkf-open-1-tournament-decks-1857,deck-set-6-377186,amethyst/ruby,Bounce Control,Top16
disney-lorcana-2k-scg-con-atlanta-saturday-9-00-am-tournament-decks-1856,deck-ruby-sapphire-375869,ruby/sapphire,Pawpsicles,Top8
disney-lorcana-2k-scg-con-atlanta-saturday-9-00-am-tournament-decks-1856,deck-ruby-amethyst-375769,amethyst/ruby,Bounce Control,Top8
weekly-chapter-6-cartap-montpellier-tournament-decks-1855,deck-je-te-la-mine-v3-375639,amber/steel,Dwarf's Mine,1st
weekly-chapter-6-cartap-montpellier-tournament-decks-1855,deck-le-deck-est-tr0p-skille-375640,amethyst/emerald,Bounce,2nd
weekly-chapter-6-cartap-montpellier-tournament-decks-1855,deck-personne-ne-blouge-375641,ruby/sapphire,Pawpsicles,3rd
weekly-chapter-6-cartap-montpellier-tournament-decks-1855,deck-amber-steel-song-v2-375642,amber/steel,Steelsong,Top4
game-company-new-years-1k-tournament-decks-1854,deck-a-s-fast-376842,amber/steel,Aggro,1st
game-company-new-years-1k-tournament-decks-1854,deck-diggy-diggy-hole-376843,amber/steel,Dwarf's Mine,2nd
game-company-new-years-1k-tournament-decks-1854,deck-blurple-376844,amethyst/sapphire,Bounce,3rd
game-company-new-years-1k-tournament-decks-1854,deck-r-p-control-376845,amethyst/ruby,Bounce Control,Top4
game-company-new-years-1k-tournament-decks-1854,deck-r-a-376846,amethyst/ruby,Bounce Control,Top8
game-company-new-years-1k-tournament-decks-1854,deck-r-a-control-bounce-376847,amethyst/ruby,Bounce Control,Top8
game-company-new-years-1k-tournament-decks-1854,deck-diggy-diggy-hole-376848,amber/steel,Dwarf's Mine,Top8
game-company-new-years-1k-tournament-decks-1854,deck-r-a-cl-376849,amethyst/ruby,Bounce Control,Top8
game-company-new-years-1k-tournament-decks-1854,deck-body-disguard-376850,emerald/steel,Discard,Top16
game-company-new-years-1k-tournament-decks-1854,deck-boring-376851,amethyst/ruby,Bounce Control,Top16
game-company-new-years-1k-tournament-decks-1854,deck-a-s-db-376852,amethyst/sapphire,Bounce,Top16
game-company-new-years-1k-tournament-decks-1854,deck-pawpsicle-control-376853,ruby/sapphire,Pawpsicles,Top16
game-company-new-years-1k-tournament-decks-1854,deck-mine-376854,amber/steel,Dwarf's Mine,Top16
game-company-new-years-1k-tournament-decks-1854,deck-am-st-mine-376855,amber/steel,Dwarf's Mine,Top16
game-company-new-years-1k-tournament-decks-1854,deck-takida-sunrise-376856,amber/steel,Dwarf's Mine,Top16
game-company-new-years-1k-tournament-decks-1854,deck-gifted-with-wheeling-376857,amber/steel,Steelsong,Top16
game-company-new-years-1k-tournament-decks-1854,deck-blurple-376858,amethyst/sapphire,Bounce,Top32
game-company-new-years-1k-tournament-decks-1854,deck-8-knight-376859,amber/steel,Dwarf's Mine,Top32
game-company-new-years-1k-tournament-decks-1854,deck-lightning-lane-376860,amber/amethyst,Hyper Aggro,Top32
game-company-new-years-1k-tournament-decks-1854,deck-shark-attack-376861,ruby/sapphire,Pawpsicles,Top32
game-company-new-years-1k-tournament-decks-1854,deck-corey7c-376862,amethyst/ruby,Bounce Control,Top32
game-company-new-years-1k-tournament-decks-1854,deck-e-a-376863,amethyst/emerald,Bounce,Top32
game-company-new-years-1k-tournament-decks-1854,deck-steel-song-376864,amber/steel,Steelsong,Top32
game-company-new-years-1k-tournament-decks-1854,deck-rp-ac-376865,amethyst/ruby,Bounce Control,Top32
game-company-new-years-1k-tournament-decks-1854,deck-gs-th3rat-376866,emerald/steel,Discard,Top32
game-company-new-years-1k-tournament-decks-1854,deck-ys-376867,amber/steel,Steelsong,Top32
game-company-new-years-1k-tournament-decks-1854,deck-py-376868,amber/amethyst,,Top32
game-company-new-years-1k-tournament-decks-1854,deck-rb-6-0-376869,ruby/sapphire,Pawpsicles,Top32
game-company-new-years-1k-tournament-decks-1854,deck-house-of-pain-376870,amethyst/emerald,Bounce,Top32
game-company-new-years-1k-tournament-decks-1854,deck-malignalitaloptereosis-376871,amethyst/ruby,Bounce Control,Top32
game-company-new-years-1k-tournament-decks-1854,deck-ep-376872,amethyst/emerald,Bounce,Top32
game-company-new-years-1k-tournament-decks-1854,deck-ys-376873,amber/steel,Steelsong,Top32
game-company-new-years-1k-tournament-decks-1854,deck-amethyst-steel-376874,amethyst/steel,Tempo,Top64
game-company-new-years-1k-tournament-decks-1854,deck-ps-376875,amethyst/steel,Aggro,Top64
game-company-new-years-1k-tournament-decks-1854,deck-steel-song-376876,amber/steel,Steelsong,Top64
game-company-new-years-1k-tournament-decks-1854,deck-ra-376877,amethyst/ruby,Bounce Control,Top64
game-company-new-years-1k-tournament-decks-1854,deck-agro-ward-376878,emerald/sapphire,Ward Quest,Top64
game-company-new-years-1k-tournament-decks-1854,deck-blurple-376879,amethyst/sapphire,Bounce,Top64
game-company-new-years-1k-tournament-decks-1854,deck-ruby-amethyst-376880,amethyst/ruby,Bounce Control,Top64
game-company-new-years-1k-tournament-decks-1854,deck-rb-376881,ruby/sapphire,Pawpsicles,Top64
game-company-new-years-1k-tournament-decks-1854,deck-rp-376882,amethyst/ruby,Bounce Control,Top64
game-company-new-years-1k-tournament-decks-1854,deck-sardine-can-376883,ruby/sapphire,Pawpsicles,Top64
game-company-new-years-1k-tournament-decks-1854,deck-green-purple-376884,amethyst/emerald,Bounce,Top64
game-company-new-years-1k-tournament-decks-1854,deck-beefff-376885,amethyst/steel,,Top64
game-company-new-years-1k-tournament-decks-1854,deck-bluple-376886,amethyst/sapphire,Bounce,Top64
game-company-new-years-1k-tournament-decks-1854,deck-chee-hoo-376887,ruby/sapphire,Pawpsicles,Top64
game-company-new-years-1k-tournament-decks-1854,deck-ice-block-sisu-376888,ruby/sapphire,Pawpsicles,Top64
game-company-new-years-1k-tournament-decks-1854,deck-rp-376889,amethyst/ruby,Bounce Control,Top64
game-company-new-years-1k-tournament-decks-1854,deck-bs-376890,sapphire/steel,,Top64
game-company-new-years-1k-tournament-decks-1854,deck-magic-madness-376891,amethyst/steel,Brooms,Top64
disney-lorcana-1k-scg-con-atlanta-friday-11-00-am-tournament-decks-1853,deck-ruby-amethyst-374991,amethyst/ruby,Bounce Control,1st
lore-keeper-s-showdown-tournament-decks-1852,deck-62-ez-374285,ruby/sapphire,Pawpsicles,1st
lore-keeper-s-showdown-tournament-decks-1852,deck-gp-fast-374286,amethyst/emerald,Bounce,2nd
lore-keeper-s-showdown-tournament-decks-1852,deck-strength-of-a-raging-genie-374492,amethyst/steel,Aggro,3rd
lore-keeper-s-showdown-tournament-decks-1852,deck-emerald-amethyst-374287,amethyst/emerald,Bounce,Top4
lore-keeper-s-showdown-tournament-decks-1852,deck-blue-steel-377379,sapphire/steel,Items,Top8
lore-keeper-s-showdown-tournament-decks-1852,deck-klrgch-amber-steel-377184,amber/steel,Steelsong,Top8
lore-keeper-s-showdown-tournament-decks-1852,deck-judy-s-yp-374288,amber/amethyst,Aggro Bounce,Top8
lore-keeper-s-showdown-tournament-decks-1852,deck-amber-amethyst-374289,amber/amethyst,Hyper Aggro,Top8
win-a-box-tournament-decks-1851,deck-sapphire-ruby-373862,ruby/sapphire,Pawpsicles,1st
qwestkc-1k-tournament-decks-1849,deck-clara-belle-371124,amethyst/emerald,Bounce,Top4
qwestkc-1k-tournament-decks-1849,deck-ps-midrange-371125,amethyst/steel,Aggro,Top4
qwestkc-1k-tournament-decks-1849,deck-low-blow-371131,amethyst/emerald,Bounce,Top4
qwestkc-1k-tournament-decks-1849,deck-jafar-new-world-371216,amethyst/steel,Tempo,Top4
qwestkc-1k-tournament-decks-1849,deck-steelsong-371159,amber/steel,Steelsong,Top8
qwestkc-1k-tournament-decks-1849,deck-br-control-371187,ruby/sapphire,Pawpsicles,Top8
qwestkc-1k-tournament-decks-1849,deck-steelsong-371215,amber/steel,Steelsong,Top8
qwestkc-1k-tournament-decks-1849,deck-triple-a-371123,amber/amethyst,Hyper Aggro,Top8
qwestkc-1k-tournament-decks-1849,deck-and-his-name-is-john-silver-371218,amber/steel,Dwarf's Mine,Top16
qwestkc-1k-tournament-decks-1849,deck-greatest-hits-vol-2-371353,ruby/steel,,Top16
qwestkc-1k-tournament-decks-1849,deck-dark-emerald-power-371343,amethyst/emerald,Bounce,Top16
qwestkc-1k-tournament-decks-1849,deck-as-aggro-371352,amber/steel,Dwarf's Mine,Top16
qwestkc-1k-tournament-decks-1849,deck-pr-midrange-371356,amethyst/ruby,Bounce Control,Top16
qwestkc-1k-tournament-decks-1849,deck-ramp-371355,amethyst/ruby,Bounce Control,Top16
qwestkc-1k-tournament-decks-1849,deck-shark-attack-371222,ruby/sapphire,Pawpsicles,Top32
qwestkc-1k-tournament-decks-1849,deck-ps-location-aggro-371238,amethyst/steel,Locations,Top32
qwestkc-1k-tournament-decks-1849,deck-br-control-371226,ruby/sapphire,Oswald Items,Top32
qwestkc-1k-tournament-decks-1849,deck-gp-midrange-371230,amethyst/emerald,Bounce,Top32
qwestkc-1k-tournament-decks-1849,deck-old-faithful-371231,amethyst/ruby,Bounce Control,Top32
qwestkc-1k-tournament-decks-1849,deck-ps-midrange-371349,amethyst/steel,Tempo,Top32
qwestkc-1k-tournament-decks-1849,deck-ss-king-371232,amber/steel,Mufasa,Top32
qwestkc-1k-tournament-decks-1849,deck-br-control-371237,ruby/sapphire,Pawpsicles,Top32
qwestkc-1k-tournament-decks-1849,deck-diggy-diggy-hole-371233,amber/steel,Dwarf's Mine,Top32
qwestkc-1k-tournament-decks-1849,deck-gy-discard-371344,amber/emerald,Discard,Top32
qwestkc-1k-tournament-decks-1849,deck-bs-control-371240,sapphire/steel,Items,Top32
qwestkc-1k-tournament-decks-1849,deck-gp-aggro-371345,amethyst/emerald,Bounce,Top32
qwestkc-1k-tournament-decks-1849,deck-steelsong-371346,amber/steel,Dwarf's Mine,Top32
qwestkc-1k-tournament-decks-1849,deck-pr-midrange-371239,amethyst/ruby,Bounce Control,Top32
qwestkc-1k-tournament-decks-1849,deck-bs-control-371347,sapphire/steel,No Wheel,Top32
qwestkc-1k-tournament-decks-1849,deck-br-control-371221,ruby/sapphire,Pawpsicles,Top32
qwestkc-1k-tournament-decks-1849,deck-by-aggro-371348,amber/sapphire,,Top64
qwestkc-1k-tournament-decks-1849,deck-steelsong-371309,amber/steel,Steelsong,Top64
qwestkc-1k-tournament-decks-1849,deck-pr-midrange-371223,amethyst/ruby,Bounce Control,Top64
qwestkc-1k-tournament-decks-1849,deck-pirates-371229,ruby/steel,Pirates,Top64
qwestkc-1k-tournament-decks-1849,deck-bg-midrange-371253,emerald/sapphire,Muses's Songs,Top64
qwestkc-1k-tournament-decks-1849,deck-maui-shark-do-do-do-do-do-do-371219,amethyst/ruby,Burn,Top64
qwestkc-1k-tournament-decks-1849,deck-bg-midrange-371236,emerald/sapphire,Muses's Songs,Top64
qwestkc-1k-tournament-decks-1849,deck-rip-bucky-371351,emerald/steel,Discard,Other
qwestkc-1k-tournament-decks-1849,deck-gs-midrange-371350,emerald/steel,Shift & Damage,Other
qwestkc-1k-tournament-decks-1849,deck-new-world-mines-371354,amber/steel,Dwarf's Mine,Other
battle-for-enchanted-tournament-decks-1845,deck-amber-steel-370442,amber/steel,Dwarf's Mine,1st
battle-for-enchanted-tournament-decks-1845,deck-ruby-amethyst-370613,amethyst/ruby,Bounce Control,2nd
battle-for-enchanted-tournament-decks-1845,deck-amber-steel-370380,amber/steel,Steelsong,3rd
battle-for-enchanted-tournament-decks-1845,deck-amethyst-sapphire-370345,amethyst/sapphire,Bounce,Top8
