date,tournamenttitle,players,playercategory,country,rank,archetype,color,top1,top2,top4,top8,top16,top32
2024-10-12,Tier 1 Games Shimmering Skies Set Championships,27,17 - 32,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-10-12,Shimmering Skies Championship - Coliseum of Comics - East Colonial,26,17 - 32,US,1st,Aggro Quest,amber/emerald,1,0,0,0,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,1st,Sing Together,amber/emerald,1,0,0,0,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,3rd,Discard,emerald/steel,0,0,1,0,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top8,Seven Dwarves,amber/steel,0,0,0,1,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,,amethyst/steel,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Bounce,amber/amethyst,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top16,Bounce,amethyst/emerald,0,0,0,0,1,0
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top32,Bounce Control,amethyst/ruby,0,0,0,0,0,1
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top32,,sapphire/steel,0,0,0,0,0,1
2024-10-12,Shimmering Skies Set Championships,19,17 - 32,US,Top32,Steelsong,amber/steel,0,0,0,0,0,1
2024-10-12,Lorcana Shimmering Skies Championship - LINKÖPING,16,0 - 16,SE,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-12,Lorcana Shimmering Skies Championship - LINKÖPING,16,0 - 16,SE,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-12,Lorcana Shimmering Skies Championship - LINKÖPING,16,0 - 16,SE,3rd,Mufasa,amber/ruby,0,0,1,0,0,0
2024-10-12,Lorcana Shimmering Skies Championship - LINKÖPING,16,0 - 16,SE,Top4,Locations,ruby/steel,0,0,1,0,0,0
2024-10-09,Win  Box Cieli Scintillanti,18,17 - 32,IT,1st,Aggro Quest,amber/emerald,1,0,0,0,0,0
2024-10-09,Win  Box Cieli Scintillanti,18,17 - 32,IT,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-09,Win  Box Cieli Scintillanti,18,17 - 32,IT,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-09,Win  Box Cieli Scintillanti,18,17 - 32,IT,Top4,Classic Bounce,amethyst/steel,0,0,1,0,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,3rd,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-10-09,South Florida Lorcana Network 10/9 Locals - Swiss Results,19,17 - 32,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-08,Ligue Lorcana Troll Savant,6,0 - 16,FR,1st,Sing Together,amber/emerald,1,0,0,0,0,0
2024-10-08,Ligue Lorcana Troll Savant,6,0 - 16,FR,2nd,Brooms,amethyst/steel,0,1,0,0,0,0
2024-10-08,Ligue Lorcana Troll Savant,6,0 - 16,FR,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-10-06,Championship Cieli Scintillanti,12,0 - 16,IT,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-10-06,Championship Cieli Scintillanti,12,0 - 16,IT,2nd,Discard Aggro,emerald/steel,0,1,0,0,0,0
2024-10-06,Shimmering Skies Championship - Andycards,9,0 - 16,IT,1st,Aggro,amethyst/steel,1,0,0,0,0,0
2024-10-06,Shimmering Skies Championship - Andycards,9,0 - 16,IT,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-06,Shimmering Skies Championship - Andycards,9,0 - 16,IT,3rd,Sing Together,amber/emerald,0,0,1,0,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,3rd,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,Top8,Mufasa,amber/ruby,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship - Libertalia,49,33 - 64,ES,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship,33,33 - 64,US,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-10-06,Spielbound  Shimmering Skies Championship,23,17 - 32,US,3rd,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,Top8,Jafar Wheel,amethyst/steel,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-06,Shimmering Skies Championship,22,17 - 32,US,Top8,Pawpsicles,ruby/sapphire,0,0,0,1,0,0
2024-10-06,Game Kastle Greenville : Shimmering Skies Championship,30,17 - 32,US,3rd,Discard,emerald/steel,0,0,1,0,0,0
2024-10-06,Kapow Comics and Games Shimmering Skies Championship,24,17 - 32,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-06,PPG Shimmering Skies Championship,28,17 - 32,US,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-06,Wildcardcyclone Lorcana Shimmering Skies Store Championship,38,33 - 64,US,2nd,Cogsworth & Friends,sapphire/steel,0,1,0,0,0,0
2024-10-06,Wildcardcyclone Lorcana Shimmering Skies Store Championship,38,33 - 64,US,3rd,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-06,Wildcardcyclone Lorcana Shimmering Skies Store Championship,38,33 - 64,US,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-06,Grapes Games Shimmering Skies Set Championship,36,33 - 64,US,2nd,Pawpsicles,ruby/sapphire,0,1,0,0,0,0
2024-10-06,La Ciénaga Hobby Shop "Shimmering Skies Championship",29,17 - 32,ES,1st,Bounce,amber/amethyst,1,0,0,0,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,1st,Aggro Quest,amber/emerald,1,0,0,0,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,3rd,Aggro,amethyst/ruby,0,0,1,0,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,Top8,Aggro,amethyst/ruby,0,0,0,1,0,0
2024-10-06,Battle-Bear Set CHampionship 1 Kaiserslautern,40,33 - 64,DE,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-06,Set Championship Fürstenfeldbruck,34,33 - 64,DE,1st,Cogsworth & Friends,sapphire/steel,1,0,0,0,0,0
2024-10-06,Set Championship Fürstenfeldbruck,34,33 - 64,DE,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-06,Set Championship Fürstenfeldbruck,34,33 - 64,DE,Top8,Aggro,amethyst/ruby,0,0,0,1,0,0
2024-10-06,Set Championship Fürstenfeldbruck,34,33 - 64,DE,Top16,,amethyst/sapphire,0,0,0,0,1,0
2024-10-06,Set Championship Fürstenfeldbruck,34,33 - 64,DE,Top16,Steelsong,amber/steel,0,0,0,0,1,0
2024-10-06,Set Championship Fürstenfeldbruck,34,33 - 64,DE,Top32,Cogsworth & Friends,sapphire/steel,0,0,0,0,0,1
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,Top4,Bounce,amber/amethyst,0,0,1,0,0,0
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,Top8,Ramp Draw Control,amethyst/sapphire,0,0,0,1,0,0
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,Top8,Classic Bounce,amethyst/steel,0,0,0,1,0,0
2024-10-06,Board Game Paradise Shimmering Skies Set Championship,25,17 - 32,US,Top8,Aggro,amethyst/ruby,0,0,0,1,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,Top8,Aggro,amethyst/ruby,0,0,0,1,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,Top8,Classic Bounce,amethyst/steel,0,0,0,1,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,Top8,Hyper Aggro,amber/amethyst,0,0,0,1,0,0
2024-10-06,Flash-Cards - Shimmering Skies Championship,40,33 - 64,BE,Top8,Discard,emerald/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Championship - Decks and Dice,30,17 - 32,US,2nd,Aggro Quest,amber/emerald,0,1,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti GAMES ACADEMY MESSINA,20,17 - 32,IT,1st,Discard,emerald/steel,1,0,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti GAMES ACADEMY MESSINA,20,17 - 32,IT,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti,11,0 - 16,IT,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti,11,0 - 16,IT,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti Level Up,10,0 - 16,IT,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti Level Up,10,0 - 16,IT,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti Level Up,10,0 - 16,IT,3rd,Songs,amber/ruby,0,0,1,0,0,0
2024-10-05,Championship – Cieli Scintillanti Level Up,10,0 - 16,IT,Top4,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-05,Championship – Cieli Scintillanti Hall of Game,12,0 - 16,IT,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti Hall of Game,12,0 - 16,IT,2nd,Bounce Control,amethyst/ruby,0,1,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti Kaleidon,19,17 - 32,IT,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-10-05,Championship – Cieli Scintillanti Kaleidon,19,17 - 32,IT,2nd,Bounce Control,amethyst/ruby,0,1,0,0,0,0
2024-10-05,Shimmering Skies Championship Ravenna Lorcana,10,0 - 16,IT,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Shimmering Skies Championship Ravenna Lorcana,10,0 - 16,IT,2nd,Aggro,amethyst/steel,0,1,0,0,0,0
2024-10-05,Shimmering Skies Championship Ravenna Lorcana,10,0 - 16,IT,3rd,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Championship Ravenna Lorcana,10,0 - 16,IT,Top4,Discard Aggro,emerald/steel,0,0,1,0,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,1st,Sing Together,amber/emerald,1,0,0,0,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,3rd,Sing Together,amber/emerald,0,0,1,0,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,Top4,Discard Aggro,emerald/steel,0,0,1,0,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,Top8,Steelsong,amber/steel,0,0,0,1,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,Top8,Bounce,amber/amethyst,0,0,0,1,0,0
2024-10-05,Wildfire Set Championship Lorcana League,34,33 - 64,IT,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-05,Shimmering Skies - Set Championship,12,0 - 16,AT,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Shimmering Skies - Set Championship,12,0 - 16,AT,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-05,Shimmering Skies - Set Championship,12,0 - 16,AT,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-05,Shimmering Skies - Set Championship,12,0 - 16,AT,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-05,Disney Lorcana Shimmering Skies Set Championship,26,17 - 32,US,Top8,Pawpsicles,ruby/sapphire,0,0,0,1,0,0
2024-10-05,Disney Lorcana Shimmering Skies Set Championship,26,17 - 32,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,1st,Bounce,amber/amethyst,1,0,0,0,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,2nd,Ramp Draw Control,amethyst/sapphire,0,1,0,0,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,Top4,Cogsworth & Friends,sapphire/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,Top8,Mufasa,amber/ruby,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,Top8,,amber/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,38,33 - 64,US,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-10-05,Lorcana Shop Championship,19,17 - 32,US,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-10-05,Miami Tcg,28,17 - 32,US,1st,Ramp Draw Control,amethyst/sapphire,1,0,0,0,0,0
2024-10-05,Alter Ego Shimmering Skies Championship,21,17 - 32,US,1st,Classic Bounce,amethyst/steel,1,0,0,0,0,0
2024-10-05,Alter Ego Shimmering Skies Championship,21,17 - 32,US,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-05,Alter Ego Shimmering Skies Championship,21,17 - 32,US,Top16,Bounce Control,amethyst/ruby,0,0,0,0,1,0
2024-10-05,Alter Ego Shimmering Skies Championship,21,17 - 32,US,Top16,Bounce,amber/amethyst,0,0,0,0,1,0
2024-10-05,Alter Ego Shimmering Skies Championship,21,17 - 32,US,Top32,Bounce,amethyst/emerald,0,0,0,0,0,1
2024-10-05,Alter Ego Shimmering Skies Championship,21,17 - 32,US,Top32,Cogsworth & Friends,sapphire/steel,0,0,0,0,0,1
2024-10-05,Lorcana Set 5 Shimmering Skies Store Championships,20,17 - 32,GB,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-10-05,Lorcana Set 5 Shimmering Skies Store Championships,20,17 - 32,GB,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-05,Lorcana Set 5 Shimmering Skies Store Championships,20,17 - 32,GB,Top8,Discard,emerald/steel,0,0,0,1,0,0
2024-10-05,Lorcana Set 5 Shimmering Skies Store Championships,20,17 - 32,GB,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-05,Lorcana Set 5 Shimmering Skies Store Championships,20,17 - 32,GB,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Set Championship,16,0 - 16,US,1st,Bounce Control,amethyst/ruby,1,0,0,0,0,0
2024-10-05,Shimmering Skies Set Championship,16,0 - 16,US,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-10-05,Spieldurst - Himmelsleuchten-Setmeisterschaft,24,17 - 32,DE,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,2nd,Songs,amber/emerald,0,1,0,0,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,3rd,Bounce Control,amethyst/ruby,0,0,1,0,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,Top4,Bounce,amethyst/emerald,0,0,1,0,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,Top8,,amber/amethyst,0,0,0,1,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-05,Shimmering Skies - Set Championship,39,33 - 64,AT,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-05,Shimmering Skies Championship,21,17 - 32,AT,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-10-05,Shimmering Skies Championship,21,17 - 32,AT,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-05,Shimmering Skies Championship,21,17 - 32,AT,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Championship,21,17 - 32,AT,Top4,Hyper Aggro,amber/amethyst,0,0,1,0,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,1st,Steelsong,amber/steel,1,0,0,0,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,2nd,Bounce,amethyst/emerald,0,1,0,0,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,Top4,Aggro,amethyst/ruby,0,0,1,0,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,Top8,Cogsworth & Friends,sapphire/steel,0,0,0,1,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,Top8,Songs,amber/emerald,0,0,0,1,0,0
2024-10-05,Top Choice Gaming Shimmering Skies Set Championships,32,33 - 64,US,Top8,Aggro,amethyst/ruby,0,0,0,1,0,0
2024-10-05,Augusta Book Exchange- Shimmering Skies Set Championship,24,17 - 32,US,1st,Perdita,amber/emerald,1,0,0,0,0,0
2024-10-05,Augusta Book Exchange- Shimmering Skies Set Championship,24,17 - 32,US,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-05,Augusta Book Exchange- Shimmering Skies Set Championship,24,17 - 32,US,3rd,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-05,Augusta Book Exchange- Shimmering Skies Set Championship,24,17 - 32,US,Top4,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-05,Shimmering skies store championship,17,17 - 32,US,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Shimmering skies store championship,17,17 - 32,US,Top8,Sing Together,amber/emerald,0,0,0,1,0,0
2024-10-05,Shimmering Skies Set Champs,19,17 - 32,CA,1st,Muses's Songs,emerald/sapphire,1,0,0,0,0,0
2024-10-05,Shimmering Skies Set Champs,19,17 - 32,CA,2nd,Steelsong,amber/steel,0,1,0,0,0,0
2024-10-05,Shimmering Skies Set Championship,18,17 - 32,DE,1st,Pawpsicles,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Shimmering Skies Set Championship,18,17 - 32,DE,3rd,Steelsong,amber/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Set Championship,18,17 - 32,DE,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-05,Shimmering Skies Set Championship,18,17 - 32,DE,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-05,Shimmering Skies Set Championship,18,17 - 32,DE,Top32,Mufasa,amber/steel,0,0,0,0,0,1
2024-10-05,Shimmering Skies Set Championship,18,17 - 32,DE,Top32,Seven Dwarves,amber/steel,0,0,0,0,0,1
2024-10-05,Saturday $2K - SCG CON Washington DC,26,17 - 32,US,1st,Cogsworth & Friends,sapphire/steel,1,0,0,0,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,1st,Bounce,amethyst/emerald,1,0,0,0,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,2nd,Bounce Control,amethyst/ruby,0,1,0,0,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,3rd,Discard Aggro,emerald/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,Top4,Discard,emerald/steel,0,0,1,0,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,Top8,Perdita,amber/emerald,0,0,0,1,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,Top8,Discard Aggro,emerald/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
2024-10-05,Shimmering Skies Set Championship,32,33 - 64,US,Top8,Discard Aggro,emerald/steel,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,26,17 - 32,PT,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Shimmering Skies Store Championship,26,17 - 32,PT,2nd,Discard,emerald/steel,0,1,0,0,0,0
2024-10-05,Shimmering Skies Store Championship,26,17 - 32,PT,Top8,Bounce,amethyst/emerald,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,26,17 - 32,PT,Top8,Bounce Control,amethyst/ruby,0,0,0,1,0,0
2024-10-05,Shimmering Skies Store Championship,26,17 - 32,PT,Top16,Discard,emerald/steel,0,0,0,0,1,0
2024-10-05,Shimmering Skies Store Championship,26,17 - 32,PT,Top16,Sisu on Ice,ruby/sapphire,0,0,0,0,1,0
2024-10-05,Excalibur Set Championship (Montpellier),24,17 - 32,FR,1st,Sisu on Ice,ruby/sapphire,1,0,0,0,0,0
2024-10-05,Excalibur Set Championship (Montpellier),24,17 - 32,FR,2nd,Sisu on Ice,ruby/sapphire,0,1,0,0,0,0
2024-10-05,Excalibur Set Championship (Montpellier),24,17 - 32,FR,3rd,Sing & Shift,ruby/steel,0,0,1,0,0,0
2024-10-05,Excalibur Set Championship (Montpellier),24,17 - 32,FR,Top4,Sisu on Ice,ruby/sapphire,0,0,1,0,0,0
2024-10-05,Excalibur Set Championship (Montpellier),24,17 - 32,FR,Top8,Aggro,amethyst/steel,0,0,0,1,0,0
2024-10-05,Excalibur Set Championship (Montpellier),24,17 - 32,FR,Top8,Sisu on Ice,ruby/sapphire,0,0,0,1,0,0
